id,year,month,day,hour,total_riders,casual,registered,under_25,age_2635,age_3645,age_4655,over_55,commute,leisure,reason_na,employed,unemployed,student,na_employed
338,2011,1,15,13,101,21,80,66,23,4,5,3,99,0,2,0,6,90,5
339,2011,1,15,14,118,26,92,67,23,11,2,15,109,2,7,69,11,37,1
340,2011,1,15,15,129,21,108,75,21,1,6,26,118,3,8,58,29,4,38
341,2011,1,15,16,128,33,95,46,28,9,8,37,95,2,31,21,18,86,3
342,2011,1,15,17,83,29,54,51,17,8,2,5,72,2,9,14,2,18,49
343,2011,1,15,18,84,15,69,60,18,0,1,5,63,0,21,7,3,70,4
344,2011,1,15,19,74,14,60,47,12,1,5,9,72,1,1,42,29,1,2
345,2011,1,15,20,41,6,35,22,15,3,1,0,35,1,5,14,13,10,4
346,2011,1,15,21,57,6,51,36,11,10,0,0,50,0,7,1,7,48,1
347,2011,1,15,22,26,0,26,20,5,0,1,0,25,0,1,1,0,25,0
348,2011,1,15,23,44,5,39,20,11,13,0,0,41,0,3,8,7,25,4
349,2011,1,16,0,39,6,33,19,14,4,2,0,36,1,2,9,9,18,3
350,2011,1,16,1,23,4,19,11,5,3,4,0,20,0,3,8,1,10,4
351,2011,1,16,2,16,3,13,7,5,1,3,0,14,0,2,1,3,10,2
352,2011,1,16,3,15,9,6,7,4,0,4,0,15,0,0,7,4,0,4
353,2011,1,16,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
354,2011,1,16,5,2,1,1,1,1,0,0,0,2,0,0,0,0,2,0
355,2011,1,16,6,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
356,2011,1,16,7,3,0,3,1,2,0,0,0,3,0,0,0,2,1,0
357,2011,1,16,8,18,0,18,13,2,1,1,1,15,1,2,1,0,17,0
358,2011,1,16,9,32,3,29,13,15,1,1,2,30,0,2,27,2,2,1
359,2011,1,16,10,79,8,71,45,22,2,7,3,77,0,2,66,1,12,0
360,2011,1,16,11,93,23,70,44,18,3,7,21,88,0,5,16,14,60,3
361,2011,1,16,12,104,29,75,79,19,3,1,2,95,1,8,44,20,1,39
362,2011,1,16,13,118,23,95,58,24,11,18,7,115,1,2,7,18,68,25
363,2011,1,16,14,91,22,69,54,13,15,7,2,79,0,12,36,17,22,16
364,2011,1,16,15,113,35,78,87,18,6,1,1,91,1,21,11,16,53,33
365,2011,1,16,16,99,22,77,31,40,16,5,7,84,3,12,16,13,68,2
366,2011,1,16,17,105,23,82,74,24,2,1,4,81,1,23,13,35,35,22
367,2011,1,16,18,67,11,56,45,15,5,2,0,60,0,7,19,6,2,40
368,2011,1,16,19,61,14,47,46,11,1,1,2,54,0,7,52,2,5,2
369,2011,1,16,20,57,7,50,25,17,1,12,2,49,1,7,29,3,17,8
370,2011,1,16,21,28,6,22,22,5,1,0,0,24,1,3,16,0,11,1
371,2011,1,16,22,21,2,19,13,3,0,5,0,21,0,0,0,4,15,2
372,2011,1,16,23,18,0,18,12,3,2,1,0,18,0,0,7,6,4,1
373,2011,1,17,0,17,1,16,7,7,3,0,0,14,1,2,1,3,10,3
374,2011,1,17,1,16,1,15,8,3,0,5,0,14,0,2,1,2,3,10
375,2011,1,17,2,8,0,8,2,3,2,1,0,6,0,2,2,2,4,0
376,2011,1,17,3,2,0,2,1,0,1,0,0,2,0,0,0,0,2,0
377,2011,1,17,4,3,1,2,1,1,0,1,0,3,0,0,3,0,0,0
378,2011,1,17,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
379,2011,1,17,6,5,0,5,2,2,0,1,0,5,0,0,4,0,1,0
380,2011,1,17,7,13,4,9,8,2,1,1,1,13,0,0,2,2,8,1
381,2011,1,17,8,33,3,30,26,2,3,0,2,26,1,6,11,2,17,3
382,2011,1,17,9,47,8,39,35,7,1,1,3,37,1,9,19,7,0,21
383,2011,1,17,10,57,7,50,27,14,5,7,4,57,0,0,6,4,44,3
384,2011,1,17,11,64,9,55,25,13,0,5,21,54,1,9,27,0,37,0
385,2011,1,17,12,80,10,70,41,18,1,4,16,75,1,4,52,2,13,13
386,2011,1,17,13,93,13,80,50,34,4,3,2,78,0,15,31,22,37,3
387,2011,1,17,14,86,12,74,63,12,4,1,6,76,1,9,4,17,62,3
388,2011,1,17,15,93,21,72,70,9,0,3,11,75,2,16,9,1,1,82
389,2011,1,17,16,82,6,76,56,12,1,2,11,57,1,24,15,1,56,10
390,2011,1,17,17,71,4,67,41,11,6,6,7,61,1,9,40,10,15,6
391,2011,1,17,18,92,7,85,50,28,3,10,1,72,2,18,32,46,4,10
392,2011,1,17,19,60,2,58,38,9,4,0,9,51,1,8,5,26,27,2
393,2011,1,17,20,33,4,29,19,11,0,1,2,29,1,3,12,3,12,6
394,2011,1,17,21,27,3,24,16,3,1,7,0,23,1,3,2,0,25,0
395,2011,1,17,22,13,0,13,5,3,2,3,0,11,1,1,9,0,4,0
396,2011,1,17,23,4,1,3,2,1,0,1,0,3,0,1,0,2,1,1
397,2011,1,18,12,3,0,3,2,1,0,0,0,3,0,0,2,0,1,0
398,2011,1,18,13,22,0,22,13,5,0,1,3,19,1,2,3,0,17,2
399,2011,1,18,14,28,2,26,21,2,3,2,0,23,1,4,0,0,8,20
400,2011,1,18,15,35,3,32,14,13,4,3,1,31,0,4,16,1,12,6
401,2011,1,18,16,61,0,61,48,7,2,3,1,53,1,7,3,26,31,1
402,2011,1,18,17,125,1,124,94,17,0,4,10,100,7,18,38,23,49,15
403,2011,1,18,18,133,1,132,51,33,22,17,10,118,4,11,27,42,51,13
404,2011,1,18,19,99,1,98,37,48,6,6,2,91,1,7,37,2,60,0
405,2011,1,18,20,83,0,83,36,18,2,17,10,67,1,15,12,2,43,26
406,2011,1,18,21,41,0,41,26,7,1,7,0,37,1,3,2,4,19,16
407,2011,1,18,22,33,0,33,21,10,2,0,0,28,1,4,8,4,18,3
408,2011,1,18,23,20,1,19,13,3,0,4,0,17,1,2,2,3,9,6
409,2011,1,19,0,3,0,3,2,0,0,1,0,3,0,0,0,1,2,0
410,2011,1,19,1,7,1,6,4,1,2,0,0,6,0,1,2,1,3,1
411,2011,1,19,2,3,0,3,1,1,0,1,0,2,0,1,1,2,0,0
412,2011,1,19,4,2,1,1,1,1,0,0,0,2,0,0,1,0,1,0
413,2011,1,19,5,7,0,7,3,3,0,1,0,6,0,1,5,0,1,1
414,2011,1,19,6,32,0,32,25,3,3,1,0,27,1,4,4,11,9,8
415,2011,1,19,7,90,1,89,52,15,3,16,4,73,5,12,47,10,6,27
416,2011,1,19,8,197,1,196,137,37,2,4,17,181,4,12,55,106,14,22
417,2011,1,19,9,109,2,107,65,22,6,2,14,79,1,29,3,3,100,3
418,2011,1,19,10,47,1,46,30,10,0,1,6,46,0,1,15,8,20,4
419,2011,1,19,11,52,5,47,32,9,7,1,3,44,2,6,1,14,18,19
420,2011,1,19,12,70,5,65,51,12,2,5,0,58,2,10,2,12,55,1
421,2011,1,19,13,78,11,67,53,17,1,7,0,76,0,2,27,0,43,8
422,2011,1,19,14,75,7,68,53,17,2,1,2,73,0,2,28,16,15,16
423,2011,1,19,15,82,4,78,47,22,7,3,3,66,6,10,30,1,30,21
424,2011,1,19,16,104,10,94,41,31,2,9,21,99,0,5,32,63,9,0
425,2011,1,19,17,197,7,190,155,20,5,2,15,166,0,31,31,3,155,8
426,2011,1,19,18,161,5,156,114,21,5,14,7,147,2,12,38,2,120,1
427,2011,1,19,19,112,4,108,41,50,12,2,7,96,2,14,17,4,89,2
428,2011,1,19,20,76,2,74,47,10,9,1,9,76,0,0,13,30,15,18
429,2011,1,19,21,59,4,55,20,17,7,15,0,58,0,1,26,2,31,0
430,2011,1,19,22,59,6,53,44,5,5,5,0,49,1,9,41,3,10,5
431,2011,1,19,23,28,1,27,12,12,4,0,0,27,0,1,0,0,26,2
432,2011,1,20,0,13,5,8,8,2,2,1,0,10,0,3,1,1,11,0
433,2011,1,20,1,5,2,3,3,1,0,1,0,5,0,0,0,0,5,0
434,2011,1,20,2,2,0,2,1,0,1,0,0,2,0,0,1,1,0,0
435,2011,1,20,3,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
436,2011,1,20,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
437,2011,1,20,5,6,0,6,3,1,2,0,0,5,0,1,1,1,3,1
438,2011,1,20,6,35,0,35,19,9,4,3,0,28,1,6,1,0,34,0
439,2011,1,20,7,101,1,100,41,23,8,2,27,91,0,10,2,1,98,0
440,2011,1,20,8,249,2,247,142,57,30,6,14,213,10,26,98,116,19,16
441,2011,1,20,9,143,3,140,111,24,2,3,3,114,2,27,21,19,83,20
442,2011,1,20,10,57,1,56,21,27,2,6,1,49,1,7,45,3,9,0
443,2011,1,20,11,68,5,63,24,15,18,7,4,61,2,5,16,0,49,3
444,2011,1,20,12,84,7,77,48,20,1,9,6,70,2,12,4,15,61,4
445,2011,1,20,13,98,12,86,30,48,6,0,14,93,1,4,61,3,30,4
446,2011,1,20,14,81,6,75,53,12,0,12,4,74,0,7,20,23,21,17
447,2011,1,20,15,70,8,62,54,9,2,1,4,63,1,6,29,3,36,2
448,2011,1,20,16,91,8,83,37,38,15,1,0,73,4,14,36,3,45,7
449,2011,1,20,17,215,8,207,160,41,10,3,1,208,1,6,140,53,9,13
450,2011,1,20,18,185,1,184,133,34,1,5,12,136,2,47,118,7,50,10
451,2011,1,20,19,152,6,146,63,65,17,3,4,131,3,18,17,0,132,3
452,2011,1,20,20,126,2,124,67,44,2,4,9,118,2,6,3,41,15,67
453,2011,1,20,21,57,3,54,33,12,11,1,0,47,1,9,0,29,9,19
454,2011,1,20,22,56,0,56,30,10,6,10,0,51,1,4,3,7,25,21
455,2011,1,20,23,31,3,28,10,10,8,3,0,26,0,5,0,1,29,1
456,2011,1,21,0,21,1,20,11,6,2,2,0,19,0,2,5,1,14,1
457,2011,1,21,1,6,0,6,2,2,1,1,0,5,0,1,0,4,1,1
458,2011,1,21,2,2,0,2,1,1,0,0,0,2,0,0,1,0,1,0
459,2011,1,21,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
460,2011,1,21,4,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
461,2011,1,21,5,5,1,4,4,0,1,0,0,5,0,0,1,0,4,0
462,2011,1,21,6,27,0,27,19,6,2,0,0,22,0,5,2,0,23,2
463,2011,1,21,7,68,2,66,33,25,1,2,7,67,0,1,16,12,26,14
464,2011,1,21,8,217,7,210,148,38,11,5,15,175,8,34,32,11,117,57
465,2011,1,21,9,166,7,159,101,50,3,3,9,150,3,13,15,5,144,2
466,2011,1,21,10,63,6,57,24,29,5,1,4,61,0,2,22,29,0,12
467,2011,1,21,11,59,6,53,25,24,2,5,3,59,0,0,33,0,10,16
468,2011,1,21,12,78,11,67,52,14,4,6,2,75,0,3,1,0,61,16
469,2011,1,21,13,73,8,65,34,23,2,10,4,60,1,12,19,26,0,28
470,2011,1,21,14,62,6,56,28,25,4,2,3,51,2,9,29,5,19,9
471,2011,1,21,15,65,4,61,46,15,1,2,1,61,1,3,14,1,23,27
472,2011,1,21,16,97,0,97,75,8,0,4,10,69,8,20,24,33,27,13
473,2011,1,21,17,161,10,151,62,71,13,1,14,136,0,25,73,1,83,4
474,2011,1,21,18,120,1,119,36,61,5,7,11,101,4,15,104,5,9,2
475,2011,1,21,19,96,3,93,43,30,5,1,17,93,1,2,42,1,52,1
476,2011,1,21,20,53,1,52,17,17,1,17,1,50,0,3,5,14,29,5
477,2011,1,21,21,41,0,41,32,4,1,4,0,36,0,5,11,7,22,1
478,2011,1,21,22,34,1,33,14,16,3,1,0,30,0,4,27,1,5,1
479,2011,1,21,23,27,0,27,19,3,5,0,0,24,1,2,10,1,15,1
480,2011,1,22,0,13,0,13,6,3,3,1,0,12,0,1,2,1,9,1
481,2011,1,22,1,12,3,9,4,6,0,2,0,12,0,0,0,0,12,0
482,2011,1,22,2,11,0,11,5,3,0,3,0,9,0,2,8,0,2,1
483,2011,1,22,3,7,1,6,5,2,0,0,0,6,0,1,0,5,2,0
484,2011,1,22,4,3,0,3,1,1,0,1,0,3,0,0,0,1,1,1
485,2011,1,22,6,2,0,2,1,1,0,0,0,2,0,0,0,0,2,0
486,2011,1,22,7,8,0,8,6,1,1,0,0,7,0,1,2,3,2,1
487,2011,1,22,8,27,1,26,13,10,1,2,1,21,2,4,22,0,0,5
488,2011,1,22,9,40,3,37,23,5,2,8,2,39,0,1,0,4,31,5
489,2011,1,22,10,53,3,50,19,20,4,6,4,50,0,3,8,19,5,21
490,2011,1,22,11,63,4,59,26,20,11,5,1,52,0,11,41,1,20,1
491,2011,1,22,12,70,10,60,32,15,2,3,18,57,3,10,51,1,12,6
492,2011,1,22,13,84,12,72,60,13,4,1,6,83,0,1,10,26,28,20
493,2011,1,22,14,75,11,64,27,30,12,1,5,71,0,4,17,17,39,2
494,2011,1,22,15,103,10,93,33,48,4,3,15,103,0,0,60,31,8,4
495,2011,1,22,16,83,11,72,31,23,7,21,1,71,2,10,43,4,32,4
496,2011,1,22,17,67,8,59,50,8,1,8,0,64,1,2,0,32,7,28
497,2011,1,22,18,54,0,54,23,23,1,1,6,43,3,8,2,21,4,27
498,2011,1,22,19,59,6,53,46,5,3,0,5,56,1,2,3,1,48,7
499,2011,1,22,20,45,1,44,34,7,1,1,2,36,0,9,3,12,29,1
500,2011,1,22,21,39,0,39,14,11,8,6,0,35,0,4,13,0,25,1
501,2011,1,22,22,30,7,23,16,5,1,8,0,28,0,2,9,2,17,2
502,2011,1,22,23,33,2,31,20,5,1,7,0,32,0,1,2,4,18,9
503,2011,1,23,0,22,2,20,16,3,3,0,0,19,1,2,5,4,10,3
504,2011,1,23,1,13,1,12,9,2,2,0,0,12,0,1,1,0,12,0
505,2011,1,23,2,18,3,15,6,9,3,0,0,18,0,0,12,3,1,2
506,2011,1,23,3,5,1,4,2,2,1,0,0,5,0,0,0,2,0,3
507,2011,1,23,5,3,0,3,2,1,0,0,0,3,0,0,1,1,1,0
508,2011,1,23,6,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
509,2011,1,23,7,2,1,1,1,0,0,1,0,2,0,0,0,1,1,0
510,2011,1,23,8,19,2,17,10,4,1,2,2,18,0,1,1,4,13,1
511,2011,1,23,9,28,3,25,18,5,1,1,3,26,1,1,23,2,3,0
512,2011,1,23,10,58,7,51,40,11,2,1,4,56,1,1,4,0,53,1
513,2011,1,23,11,99,22,77,69,11,10,1,8,93,1,5,8,26,18,47
514,2011,1,23,12,116,24,92,72,32,4,1,7,98,2,16,9,27,30,50
515,2011,1,23,13,87,12,75,62,10,0,11,4,81,0,6,33,8,45,1
516,2011,1,23,14,110,17,93,52,33,19,4,2,90,2,18,40,10,1,59
517,2011,1,23,15,77,13,64,40,26,4,3,4,73,0,4,17,19,40,1
518,2011,1,23,16,65,9,56,23,29,10,1,2,58,1,6,19,31,3,12
519,2011,1,23,17,55,5,50,25,16,1,2,11,49,1,5,6,0,49,0
520,2011,1,23,18,49,5,44,39,6,1,2,1,39,2,8,1,4,30,14
521,2011,1,23,19,50,5,45,37,7,1,2,3,46,0,4,14,1,32,3
522,2011,1,23,20,35,4,31,23,7,1,2,2,33,0,2,6,4,2,23
523,2011,1,23,21,25,5,20,20,4,1,0,0,20,0,5,4,0,21,0
524,2011,1,23,22,28,5,23,16,8,3,1,0,26,1,1,8,2,14,4
525,2011,1,23,23,21,4,17,8,5,4,4,0,18,0,3,19,0,2,0
526,2011,1,24,0,7,0,7,3,2,0,2,0,6,0,1,1,0,4,2
527,2011,1,24,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
528,2011,1,24,3,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
529,2011,1,24,4,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
530,2011,1,24,5,5,0,5,4,1,0,0,0,5,0,0,3,0,2,0
531,2011,1,24,6,15,0,15,8,4,2,1,0,15,0,0,4,7,1,3
532,2011,1,24,7,84,5,79,50,22,4,3,5,61,6,17,56,12,14,2
533,2011,1,24,8,177,6,171,121,26,10,6,14,153,7,17,65,41,28,43
534,2011,1,24,9,102,4,98,81,13,3,5,0,78,6,18,54,11,14,23
535,2011,1,24,10,40,6,34,24,8,1,1,6,37,1,2,2,0,36,2
536,2011,1,24,11,46,3,43,30,6,1,8,1,39,1,6,7,3,36,0
537,2011,1,24,12,63,11,52,37,19,4,2,1,55,2,6,22,3,25,13
538,2011,1,24,13,60,6,54,40,13,2,3,2,48,1,11,1,1,57,1
539,2011,1,24,14,45,2,43,19,8,1,7,10,43,0,2,28,14,0,3
540,2011,1,24,15,57,7,50,33,8,13,2,1,49,2,6,6,17,17,17
541,2011,1,24,16,70,4,66,38,24,3,2,3,60,0,10,8,0,60,2
542,2011,1,24,17,184,6,178,110,49,3,10,12,134,6,44,27,47,90,20
543,2011,1,24,18,153,8,145,96,37,6,9,5,114,8,31,5,13,110,25
544,2011,1,24,19,106,5,101,34,39,25,3,5,85,4,17,7,1,98,0
545,2011,1,24,20,81,1,80,41,23,7,2,8,73,2,6,10,6,13,52
546,2011,1,24,21,59,6,53,31,21,6,1,0,54,0,5,35,1,22,1
547,2011,1,24,22,35,3,32,19,11,2,3,0,35,0,0,18,3,13,1
548,2011,1,24,23,24,3,21,13,7,2,2,0,24,0,0,16,4,4,0
549,2011,1,25,0,9,3,6,3,4,0,2,0,8,0,1,6,1,2,0
550,2011,1,25,1,5,0,5,3,1,1,0,0,5,0,0,0,2,2,1
551,2011,1,25,2,2,0,2,1,1,0,0,0,2,0,0,1,0,1,0
552,2011,1,25,4,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
553,2011,1,25,5,9,0,9,7,2,0,0,0,8,0,1,0,0,8,1
554,2011,1,25,6,36,1,35,19,6,4,7,0,31,1,4,8,13,14,1
555,2011,1,25,7,108,5,103,42,28,14,1,23,103,1,4,23,62,7,16
556,2011,1,25,8,238,5,233,169,34,30,0,5,216,1,21,123,18,46,51
557,2011,1,25,9,144,10,134,92,24,6,8,14,142,0,2,13,6,12,113
558,2011,1,25,10,55,6,49,38,6,6,5,0,52,1,2,17,0,38,0
559,2011,1,25,11,61,6,55,21,24,2,9,5,59,0,2,5,16,22,18
560,2011,1,25,12,106,21,85,52,41,0,4,9,99,2,5,18,9,30,49
561,2011,1,25,13,93,21,72,40,17,25,7,4,85,2,6,19,42,27,5
562,2011,1,25,14,68,11,57,33,12,14,9,0,64,1,3,0,0,66,2
563,2011,1,25,15,84,21,63,66,13,1,1,3,73,2,9,11,32,12,29
564,2011,1,25,16,116,14,102,36,27,30,0,23,84,3,29,27,0,88,1
565,2011,1,25,17,222,14,208,148,51,7,11,5,167,16,39,35,11,155,21
566,2011,1,25,18,225,7,218,137,52,13,18,5,197,0,28,17,1,170,37
567,2011,1,25,19,146,13,133,85,21,15,3,22,131,1,14,7,1,117,21
568,2011,1,25,20,119,16,103,63,40,2,5,9,100,5,14,52,7,42,18
569,2011,1,25,21,45,5,40,18,11,10,6,0,38,1,6,3,5,36,1
570,2011,1,25,22,53,4,49,35,11,2,5,0,50,1,2,14,5,32,2
571,2011,1,25,23,40,3,37,13,11,5,11,0,38,0,2,4,2,19,15
572,2011,1,26,0,17,3,14,6,7,0,4,0,16,0,1,3,0,14,0
573,2011,1,26,1,5,0,5,3,1,0,1,0,5,0,0,1,0,4,0
574,2011,1,26,2,10,3,7,3,2,5,0,0,9,0,1,3,1,6,0
575,2011,1,26,5,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
576,2011,1,26,6,8,0,8,5,2,1,0,0,7,0,1,1,0,7,0
577,2011,1,26,7,30,1,29,12,10,2,0,6,27,1,2,15,5,8,2
578,2011,1,26,8,72,3,69,45,13,7,1,6,63,1,8,41,1,7,23
579,2011,1,26,9,58,3,55,29,22,1,3,3,50,1,7,15,10,31,2
580,2011,1,26,10,28,2,26,10,14,1,1,2,25,0,3,5,6,8,9
581,2011,1,26,11,41,6,35,18,16,2,1,4,34,1,6,1,1,36,3
582,2011,1,26,12,48,7,41,33,9,1,4,1,39,2,7,19,25,3,1
583,2011,1,26,13,47,4,43,34,7,1,4,1,38,1,8,4,0,41,2
584,2011,1,26,14,36,0,36,15,11,0,6,4,31,0,5,5,20,3,8
585,2011,1,26,15,43,1,42,30,7,2,1,3,43,0,0,5,8,20,10
586,2011,1,26,16,36,1,35,20,5,8,1,2,29,2,5,19,1,15,1
587,2011,1,26,17,26,0,26,14,5,2,2,3,22,0,4,10,1,14,1
588,2011,1,27,16,24,1,23,13,9,0,1,1,19,0,5,8,0,15,1
589,2011,1,27,17,84,2,82,67,9,2,2,4,62,4,18,3,18,27,36
590,2011,1,27,18,104,3,101,33,23,28,1,19,81,3,20,10,56,10,28
591,2011,1,27,19,79,3,76,24,20,22,1,12,63,2,14,6,3,64,6
592,2011,1,27,20,59,4,55,34,19,2,3,1,54,0,5,13,0,42,4
593,2011,1,27,21,38,2,36,22,8,2,6,0,33,1,4,5,18,13,2
594,2011,1,27,22,27,0,27,12,5,1,9,0,25,1,1,0,1,26,0
595,2011,1,27,23,16,0,16,6,6,4,0,0,16,0,0,0,0,15,1
596,2011,1,28,0,9,0,9,5,3,0,1,0,8,0,1,3,4,1,1
597,2011,1,28,1,3,1,2,2,1,0,0,0,3,0,0,1,1,0,1
598,2011,1,28,2,2,0,2,2,0,0,0,0,2,0,0,2,0,0,0
599,2011,1,28,3,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
600,2011,1,28,5,4,0,4,2,1,1,0,0,3,0,1,1,0,2,1
601,2011,1,28,6,16,0,16,7,3,3,3,0,14,0,2,0,0,16,0
602,2011,1,28,7,60,2,58,41,12,0,4,3,48,2,10,4,1,50,5
603,2011,1,28,8,157,2,155,58,77,0,10,12,145,2,10,60,46,43,8
604,2011,1,28,9,101,6,95,32,39,9,20,1,92,1,8,16,0,83,2
605,2011,1,28,10,49,0,49,31,14,0,1,3,46,0,3,35,0,11,3
606,2011,1,28,11,30,0,30,9,9,3,3,6,25,1,4,5,8,12,5
607,2011,1,28,12,29,1,28,23,3,1,0,2,29,0,0,10,8,10,1
608,2011,1,28,13,31,0,31,10,8,2,4,7,30,0,1,9,1,18,3
609,2011,1,28,14,38,2,36,26,5,2,1,4,36,0,2,13,10,13,2
610,2011,1,28,15,41,1,40,17,13,3,5,3,40,0,1,7,16,10,8
611,2011,1,28,16,80,10,70,43,17,11,1,8,73,1,6,43,14,20,3
612,2011,1,28,17,149,2,147,84,48,1,8,8,130,5,14,67,7,60,15
613,2011,1,28,18,109,2,107,33,37,2,8,29,85,3,21,22,19,24,44
614,2011,1,28,19,89,5,84,39,35,2,3,10,89,0,0,21,39,23,6
615,2011,1,28,20,62,1,61,31,19,3,0,9,54,0,8,2,1,58,1
616,2011,1,28,21,58,1,57,30,14,11,3,0,54,0,4,3,12,13,30
617,2011,1,28,22,26,0,26,20,4,1,1,0,25,0,1,23,1,2,0
618,2011,1,28,23,23,1,22,14,3,4,2,0,22,0,1,2,0,16,5
619,2011,1,29,0,28,2,26,10,10,6,2,0,26,0,2,6,8,8,6
620,2011,1,29,1,20,0,20,7,8,2,3,0,19,0,1,0,0,20,0
621,2011,1,29,2,15,0,15,6,4,2,3,0,13,0,2,1,1,12,1
622,2011,1,29,3,8,3,5,6,1,1,0,0,6,0,2,1,1,6,0
623,2011,1,29,4,3,1,2,1,1,1,0,0,3,0,0,0,1,1,1
624,2011,1,29,6,2,0,2,1,1,0,0,0,2,0,0,0,1,1,0
625,2011,1,29,7,5,1,4,3,1,1,0,0,4,0,1,0,0,3,2
626,2011,1,29,8,34,3,31,19,11,1,0,3,25,2,7,9,0,23,2
627,2011,1,29,9,34,0,34,23,8,0,1,2,32,0,2,7,4,2,21
628,2011,1,29,10,55,4,51,34,8,2,1,10,48,1,6,14,1,34,6
629,2011,1,29,11,64,4,60,22,33,1,1,7,56,1,7,3,1,60,0
630,2011,1,29,12,78,12,66,48,10,6,6,8,75,1,2,9,28,39,2
631,2011,1,29,13,65,9,56,46,15,0,3,1,64,0,1,21,0,43,1
632,2011,1,29,14,99,10,89,39,39,1,13,7,80,0,19,13,1,84,1
633,2011,1,29,15,120,22,98,85,19,2,7,7,109,1,10,9,4,101,6
634,2011,1,29,16,107,19,88,35,35,4,12,21,101,1,5,57,28,1,21
635,2011,1,29,17,91,9,82,38,19,30,1,3,79,2,10,66,4,2,19
636,2011,1,29,18,68,9,59,45,7,9,2,5,63,1,4,29,1,37,1
637,2011,1,29,19,58,6,52,23,26,0,6,3,52,1,5,33,1,2,22
638,2011,1,29,20,43,1,42,25,9,2,6,1,41,0,2,10,7,26,0
639,2011,1,29,21,36,1,35,27,4,3,2,0,29,0,7,4,12,9,11
640,2011,1,29,22,32,4,28,20,4,3,5,0,31,0,1,0,0,32,0
641,2011,1,29,23,33,3,30,21,4,7,1,0,27,2,4,2,1,27,3
642,2011,1,30,0,33,0,33,22,4,6,1,0,29,1,3,7,1,21,4
643,2011,1,30,1,29,7,22,9,12,2,6,0,25,1,3,0,0,28,1
644,2011,1,30,2,11,1,10,7,2,1,1,0,10,0,1,5,1,4,1
645,2011,1,30,3,8,1,7,3,2,2,1,0,7,0,1,5,1,1,1
646,2011,1,30,4,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
647,2011,1,30,5,3,0,3,2,1,0,0,0,2,0,1,2,0,1,0
648,2011,1,30,7,3,0,3,1,1,0,1,0,3,0,0,2,0,0,1
649,2011,1,30,8,12,1,11,6,3,1,0,2,9,1,2,6,1,4,1
650,2011,1,30,9,38,4,34,14,13,2,5,4,32,1,5,4,2,32,0
651,2011,1,30,10,64,7,57,20,32,0,9,3,61,0,3,13,1,50,0
652,2011,1,30,11,59,9,50,30,23,1,3,2,50,0,9,19,3,32,5
653,2011,1,30,12,97,10,87,69,15,8,1,4,84,4,9,60,3,33,1
654,2011,1,30,13,84,13,71,33,32,1,15,3,68,4,12,55,0,26,3
655,2011,1,30,14,122,18,104,86,17,11,8,0,115,1,6,28,1,46,47
656,2011,1,30,15,109,14,95,46,31,1,25,6,102,0,7,24,5,78,2
657,2011,1,30,16,123,19,104,51,27,19,11,15,101,3,19,2,20,74,27
658,2011,1,30,17,77,6,71,44,22,1,6,4,65,0,12,1,9,66,1
659,2011,1,30,18,65,8,57,46,6,7,1,5,48,5,12,11,17,31,6
660,2011,1,30,19,55,9,46,37,7,0,10,1,51,1,3,22,7,21,5
661,2011,1,30,20,33,3,30,21,5,1,5,1,28,0,5,0,3,25,5
662,2011,1,30,21,28,3,25,11,7,8,2,0,25,0,3,1,0,25,2
663,2011,1,30,22,21,2,19,15,4,2,0,0,17,0,4,1,9,5,6
664,2011,1,30,23,21,5,16,6,11,1,3,0,20,0,1,0,1,20,0
665,2011,1,31,0,7,1,6,3,2,1,1,0,7,0,0,6,1,0,0
666,2011,1,31,1,7,2,5,4,2,1,0,0,6,0,1,1,1,5,0
667,2011,1,31,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
668,2011,1,31,3,2,0,2,1,1,0,0,0,2,0,0,0,0,2,0
669,2011,1,31,4,2,0,2,1,1,0,0,0,2,0,0,1,1,0,0
670,2011,1,31,5,8,0,8,4,1,2,1,0,7,0,1,3,0,4,1
671,2011,1,31,6,37,0,37,23,9,2,3,0,36,0,1,7,4,20,6
672,2011,1,31,7,72,1,71,52,15,1,3,1,63,0,9,0,9,55,8
673,2011,1,31,8,185,3,182,118,27,7,2,31,163,6,16,87,44,14,40
674,2011,1,31,9,112,0,112,86,20,1,0,5,102,2,8,78,12,17,5
675,2011,1,31,10,69,1,68,26,25,2,4,12,62,2,5,22,6,29,12
676,2011,1,31,11,48,2,46,36,8,0,1,3,47,0,1,24,3,21,0
