id,dteday,season,hour,holiday,weekday,workingday,weather,temp,atemp,hum,windspeed
363,1/16/2011,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537
364,1/16/2011,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537
365,1/16/2011,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239
366,1/16/2011,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537
367,1/16/2011,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642
368,1/16/2011,1,19,0,0,0,1,0.18,0.197,0.47,0.1343
369,1/16/2011,1,20,0,0,0,1,0.18,0.197,0.47,0.1642
370,1/16/2011,1,21,0,0,0,1,0.18,0.197,0.51,0.1642
371,1/16/2011,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343
372,1/16/2011,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045
373,1/17/2011,1,0,1,1,0,2,0.2,0.197,0.47,0.2239
374,1/17/2011,1,1,1,1,0,2,0.2,0.197,0.44,0.194
375,1/17/2011,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537
376,1/17/2011,1,3,1,1,0,2,0.18,0.1818,0.43,0.194
377,1/17/2011,1,4,1,1,0,2,0.18,0.197,0.43,0.1343
378,1/17/2011,1,5,1,1,0,2,0.18,0.197,0.43,0.1642
379,1/17/2011,1,6,1,1,0,2,0.18,0.1818,0.43,0.194
380,1/17/2011,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343
381,1/17/2011,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239
382,1/17/2011,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239
383,1/17/2011,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537
384,1/17/2011,1,11,1,1,0,2,0.16,0.1515,0.55,0.194
385,1/17/2011,1,12,1,1,0,2,0.18,0.197,0.47,0.1343
386,1/17/2011,1,13,1,1,0,2,0.18,0.197,0.47,0.1343
387,1/17/2011,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045
388,1/17/2011,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642
389,1/17/2011,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642
390,1/17/2011,1,17,1,1,0,1,0.2,0.197,0.51,0.194
391,1/17/2011,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537
392,1/17/2011,1,19,1,1,0,3,0.18,0.1818,0.59,0.194
393,1/17/2011,1,20,1,1,0,3,0.16,0.1515,0.8,0.194
394,1/17/2011,1,21,1,1,0,3,0.16,0.1515,0.8,0.194
395,1/17/2011,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537
396,1/17/2011,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836
397,1/18/2011,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284
398,1/18/2011,1,13,0,2,1,2,0.2,0.197,0.86,0.2239
399,1/18/2011,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642
400,1/18/2011,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642
401,1/18/2011,1,16,0,2,1,2,0.22,0.2273,0.87,0.194
402,1/18/2011,1,17,0,2,1,2,0.22,0.2273,0.82,0.194
403,1/18/2011,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642
404,1/18/2011,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343
405,1/18/2011,1,20,0,2,1,2,0.22,0.2727,0.87,0
406,1/18/2011,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045
407,1/18/2011,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896
408,1/18/2011,1,23,0,2,1,2,0.22,0.2727,0.93,0
409,1/19/2011,1,0,0,3,1,2,0.22,0.2727,0.93,0
410,1/19/2011,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343
411,1/19/2011,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343
412,1/19/2011,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343
413,1/19/2011,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896
414,1/19/2011,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896
415,1/19/2011,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045
416,1/19/2011,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045
417,1/19/2011,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045
418,1/19/2011,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343
419,1/19/2011,1,11,0,3,1,2,0.28,0.303,0.87,0.0896
420,1/19/2011,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896
421,1/19/2011,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836
422,1/19/2011,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537
423,1/19/2011,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836
424,1/19/2011,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881
425,1/19/2011,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284
426,1/19/2011,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836
427,1/19/2011,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179
428,1/19/2011,1,20,0,3,1,1,0.32,0.303,0.49,0.2985
429,1/19/2011,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179
430,1/19/2011,1,22,0,3,1,1,0.3,0.303,0.52,0.1642
431,1/19/2011,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627
432,1/20/2011,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881
433,1/20/2011,1,1,0,4,1,1,0.26,0.2727,0.56,0
434,1/20/2011,1,2,0,4,1,1,0.26,0.2727,0.56,0
435,1/20/2011,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642
436,1/20/2011,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642
437,1/20/2011,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239
438,1/20/2011,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239
439,1/20/2011,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239
440,1/20/2011,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836
441,1/20/2011,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239
442,1/20/2011,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985
443,1/20/2011,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642
444,1/20/2011,1,12,0,4,1,2,0.3,0.3333,0.42,0
445,1/20/2011,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045
446,1/20/2011,1,14,0,4,1,2,0.3,0.303,0.45,0.1343
447,1/20/2011,1,15,0,4,1,2,0.32,0.3182,0.45,0.194
448,1/20/2011,1,16,0,4,1,2,0.3,0.303,0.49,0.1343
449,1/20/2011,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045
450,1/20/2011,1,18,0,4,1,2,0.26,0.2576,0.56,0.194
451,1/20/2011,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284
452,1/20/2011,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836
453,1/20/2011,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537
454,1/20/2011,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836
455,1/20/2011,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284
456,1/21/2011,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537
457,1/21/2011,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537
458,1/21/2011,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642
459,1/21/2011,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985
460,1/21/2011,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896
461,1/21/2011,1,5,0,5,1,1,0.24,0.197,0.6,0.4179
462,1/21/2011,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537
463,1/21/2011,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836
464,1/21/2011,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284
465,1/21/2011,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582
466,1/21/2011,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627
467,1/21/2011,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627
468,1/21/2011,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821
469,1/21/2011,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821
470,1/21/2011,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224
471,1/21/2011,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478
472,1/21/2011,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582
473,1/21/2011,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582
474,1/21/2011,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537
475,1/21/2011,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284
476,1/21/2011,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179
477,1/21/2011,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836
478,1/21/2011,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881
479,1/21/2011,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284
480,1/22/2011,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537
481,1/22/2011,1,1,0,6,0,2,0.04,0,0.41,0.3881
482,1/22/2011,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537
483,1/22/2011,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836
484,1/22/2011,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985
485,1/22/2011,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239
486,1/22/2011,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836
487,1/22/2011,1,8,0,6,0,1,0.02,0,0.44,0.3284
488,1/22/2011,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537
489,1/22/2011,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642
490,1/22/2011,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343
491,1/22/2011,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045
492,1/22/2011,1,13,0,6,0,1,0.08,0.1667,0.35,0
493,1/22/2011,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045
494,1/22/2011,1,15,0,6,0,1,0.12,0.1515,0.28,0
495,1/22/2011,1,16,0,6,0,1,0.12,0.1364,0.28,0.194
496,1/22/2011,1,17,0,6,0,1,0.12,0.197,0.28,0
497,1/22/2011,1,18,0,6,0,1,0.08,0.0909,0.35,0.194
498,1/22/2011,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343
499,1/22/2011,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642
500,1/22/2011,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896
501,1/22/2011,1,22,0,6,0,1,0.06,0.1515,0.49,0
502,1/22/2011,1,23,0,6,0,1,0.04,0.0758,0.57,0.1045
503,1/23/2011,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045
504,1/23/2011,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045
505,1/23/2011,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343
506,1/23/2011,1,3,0,0,0,1,0.02,0.0606,0.62,0.1343
507,1/23/2011,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045
508,1/23/2011,1,6,0,0,0,2,0.04,0.0758,0.57,0.1045
509,1/23/2011,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642
510,1/23/2011,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642
511,1/23/2011,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582
512,1/23/2011,1,10,0,0,0,1,0.14,0.1061,0.46,0.3881
513,1/23/2011,1,11,0,0,0,1,0.14,0.1364,0.43,0.2239
514,1/23/2011,1,12,0,0,0,1,0.16,0.1212,0.37,0.4627
515,1/23/2011,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881
516,1/23/2011,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582
517,1/23/2011,1,15,0,0,0,1,0.16,0.1364,0.28,0.3582
518,1/23/2011,1,16,0,0,0,1,0.16,0.1364,0.26,0.3284
519,1/23/2011,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881
520,1/23/2011,1,18,0,0,0,1,0.12,0.1212,0.3,0.2537
521,1/23/2011,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836
522,1/23/2011,1,20,0,0,0,1,0.1,0.1061,0.36,0.2537
523,1/23/2011,1,21,0,0,0,1,0.1,0.1061,0.36,0.194
524,1/23/2011,1,22,0,0,0,1,0.08,0.0909,0.38,0.194
525,1/23/2011,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239
526,1/24/2011,1,0,0,1,1,1,0.06,0.0606,0.41,0.194
527,1/24/2011,1,1,0,1,1,1,0.04,0.0455,0.45,0.194
528,1/24/2011,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537
529,1/24/2011,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343
530,1/24/2011,1,5,0,1,1,1,0.02,0.0606,0.48,0.1343
531,1/24/2011,1,6,0,1,1,1,0.02,0.0758,0.48,0.0896
532,1/24/2011,1,7,0,1,1,1,0.02,0.1212,0.48,0
533,1/24/2011,1,8,0,1,1,1,0.04,0.1364,0.49,0
534,1/24/2011,1,9,0,1,1,1,0.06,0.1515,0.41,0
535,1/24/2011,1,10,0,1,1,1,0.1,0.1364,0.42,0
536,1/24/2011,1,11,0,1,1,1,0.1,0.1212,0.46,0.1343
537,1/24/2011,1,12,0,1,1,2,0.12,0.1364,0.42,0.194
538,1/24/2011,1,13,0,1,1,2,0.14,0.1364,0.43,0.2239
539,1/24/2011,1,14,0,1,1,2,0.14,0.1364,0.46,0.2239
540,1/24/2011,1,15,0,1,1,1,0.16,0.1667,0.4,0.1642
541,1/24/2011,1,16,0,1,1,1,0.16,0.1515,0.47,0.2537
542,1/24/2011,1,17,0,1,1,1,0.14,0.1212,0.5,0.2537
543,1/24/2011,1,18,0,1,1,1,0.14,0.1364,0.59,0.194
544,1/24/2011,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642
545,1/24/2011,1,20,0,1,1,1,0.14,0.1364,0.59,0.194
546,1/24/2011,1,21,0,1,1,1,0.14,0.1515,0.63,0.1642
547,1/24/2011,1,22,0,1,1,2,0.14,0.1364,0.63,0.2239
548,1/24/2011,1,23,0,1,1,2,0.16,0.1515,0.64,0.2537
549,1/25/2011,1,0,0,2,1,2,0.16,0.1364,0.69,0.2836
550,1/25/2011,1,1,0,2,1,2,0.16,0.1667,0.69,0.1642
551,1/25/2011,1,2,0,2,1,1,0.16,0.1515,0.69,0.2239
552,1/25/2011,1,4,0,2,1,1,0.14,0.1667,0.74,0.1045
553,1/25/2011,1,5,0,2,1,1,0.14,0.1364,0.74,0.2239
554,1/25/2011,1,6,0,2,1,1,0.16,0.1818,0.74,0.1045
555,1/25/2011,1,7,0,2,1,1,0.16,0.1515,0.74,0.2239
556,1/25/2011,1,8,0,2,1,2,0.16,0.1818,0.74,0.1343
557,1/25/2011,1,9,0,2,1,2,0.2,0.2273,0.64,0.0896
558,1/25/2011,1,10,0,2,1,2,0.22,0.2424,0.6,0.1045
559,1/25/2011,1,11,0,2,1,2,0.24,0.2424,0.6,0.1343
560,1/25/2011,1,12,0,2,1,2,0.26,0.2879,0.56,0.0896
561,1/25/2011,1,13,0,2,1,2,0.26,0.2727,0.56,0.1343
562,1/25/2011,1,14,0,2,1,2,0.3,0.3333,0.45,0
563,1/25/2011,1,15,0,2,1,2,0.32,0.3485,0.42,0
564,1/25/2011,1,16,0,2,1,2,0.32,0.3485,0.42,0
565,1/25/2011,1,17,0,2,1,1,0.3,0.3333,0.45,0
566,1/25/2011,1,18,0,2,1,2,0.3,0.3182,0.49,0.0896
567,1/25/2011,1,19,0,2,1,2,0.26,0.2576,0.65,0.1642
568,1/25/2011,1,20,0,2,1,1,0.24,0.2273,0.65,0.194
569,1/25/2011,1,21,0,2,1,1,0.24,0.2273,0.65,0.194
570,1/25/2011,1,22,0,2,1,1,0.22,0.2273,0.64,0.1642
571,1/25/2011,1,23,0,2,1,2,0.22,0.2273,0.64,0.1642
572,1/26/2011,1,0,0,3,1,2,0.22,0.2273,0.69,0.1343
573,1/26/2011,1,1,0,3,1,2,0.24,0.2424,0.65,0.1343
574,1/26/2011,1,2,0,3,1,3,0.22,0.2273,0.69,0.194
575,1/26/2011,1,5,0,3,1,3,0.2,0.1818,0.86,0.2836
576,1/26/2011,1,6,0,3,1,3,0.2,0.1818,0.86,0.2836
577,1/26/2011,1,7,0,3,1,3,0.22,0.2121,0.87,0.2985
578,1/26/2011,1,8,0,3,1,3,0.22,0.2121,0.87,0.2985
579,1/26/2011,1,9,0,3,1,3,0.22,0.2121,0.87,0.2985
580,1/26/2011,1,10,0,3,1,3,0.22,0.2121,0.93,0.2836
581,1/26/2011,1,11,0,3,1,3,0.22,0.197,0.93,0.3284
582,1/26/2011,1,12,0,3,1,3,0.22,0.197,0.93,0.3284
583,1/26/2011,1,13,0,3,1,3,0.22,0.197,0.93,0.3284
584,1/26/2011,1,14,0,3,1,3,0.22,0.197,0.93,0.3582
585,1/26/2011,1,15,0,3,1,3,0.22,0.1818,0.93,0.4627
586,1/26/2011,1,16,0,3,1,4,0.22,0.197,0.93,0.3284
587,1/26/2011,1,17,0,3,1,3,0.2,0.1818,0.93,0.3582
588,1/27/2011,1,16,0,4,1,1,0.22,0.2273,0.55,0.194
589,1/27/2011,1,17,0,4,1,1,0.22,0.2424,0.55,0.1045
590,1/27/2011,1,18,0,4,1,1,0.2,0.2273,0.69,0.0896
591,1/27/2011,1,19,0,4,1,1,0.2,0.2273,0.69,0.0896
592,1/27/2011,1,20,0,4,1,1,0.18,0.2121,0.74,0.0896
593,1/27/2011,1,21,0,4,1,1,0.18,0.2121,0.74,0.0896
594,1/27/2011,1,22,0,4,1,1,0.18,0.2121,0.74,0.0896
595,1/27/2011,1,23,0,4,1,1,0.18,0.197,0.8,0.1642
596,1/28/2011,1,0,0,5,1,2,0.2,0.2121,0.75,0.1343
597,1/28/2011,1,1,0,5,1,2,0.2,0.2121,0.75,0.1343
598,1/28/2011,1,2,0,5,1,2,0.2,0.2121,0.75,0.1642
599,1/28/2011,1,3,0,5,1,2,0.2,0.2273,0.75,0.1045
600,1/28/2011,1,5,0,5,1,2,0.18,0.2121,0.8,0.1045
601,1/28/2011,1,6,0,5,1,2,0.18,0.197,0.8,0.1343
602,1/28/2011,1,7,0,5,1,2,0.16,0.197,0.86,0.0896
603,1/28/2011,1,8,0,5,1,2,0.16,0.197,0.86,0.0896
604,1/28/2011,1,9,0,5,1,3,0.18,0.2121,0.86,0.0896
605,1/28/2011,1,10,0,5,1,3,0.18,0.2121,0.86,0.1045
606,1/28/2011,1,11,0,5,1,3,0.18,0.2121,0.93,0.1045
607,1/28/2011,1,12,0,5,1,3,0.18,0.2121,0.93,0.1045
608,1/28/2011,1,13,0,5,1,3,0.18,0.2121,0.93,0.1045
609,1/28/2011,1,14,0,5,1,3,0.22,0.2727,0.8,0
610,1/28/2011,1,15,0,5,1,2,0.2,0.2576,0.86,0
611,1/28/2011,1,16,0,5,1,1,0.22,0.2727,0.8,0
612,1/28/2011,1,17,0,5,1,1,0.24,0.2424,0.75,0.1343
613,1/28/2011,1,18,0,5,1,1,0.24,0.2273,0.75,0.194
614,1/28/2011,1,19,0,5,1,2,0.24,0.2424,0.75,0.1343
615,1/28/2011,1,20,0,5,1,2,0.24,0.2273,0.7,0.194
616,1/28/2011,1,21,0,5,1,2,0.22,0.2273,0.75,0.1343
617,1/28/2011,1,22,0,5,1,1,0.24,0.2121,0.65,0.3582
618,1/28/2011,1,23,0,5,1,1,0.24,0.2273,0.6,0.2239
619,1/29/2011,1,0,0,6,0,1,0.22,0.197,0.64,0.3582
620,1/29/2011,1,1,0,6,0,1,0.22,0.2273,0.64,0.194
621,1/29/2011,1,2,0,6,0,1,0.22,0.2273,0.64,0.1642
622,1/29/2011,1,3,0,6,0,1,0.2,0.2121,0.64,0.1343
623,1/29/2011,1,4,0,6,0,1,0.16,0.1818,0.69,0.1045
624,1/29/2011,1,6,0,6,0,1,0.16,0.1818,0.64,0.1343
625,1/29/2011,1,7,0,6,0,1,0.16,0.1818,0.59,0.1045
626,1/29/2011,1,8,0,6,0,1,0.18,0.197,0.55,0.1642
627,1/29/2011,1,9,0,6,0,1,0.18,0.2121,0.59,0.0896
628,1/29/2011,1,10,0,6,0,2,0.18,0.2121,0.64,0.1045
629,1/29/2011,1,11,0,6,0,2,0.18,0.197,0.64,0.1343
630,1/29/2011,1,12,0,6,0,2,0.2,0.197,0.59,0.194
631,1/29/2011,1,13,0,6,0,2,0.22,0.2273,0.55,0.1642
632,1/29/2011,1,14,0,6,0,2,0.22,0.2273,0.6,0.1343
633,1/29/2011,1,15,0,6,0,1,0.22,0.2121,0.69,0.2537
634,1/29/2011,1,16,0,6,0,1,0.24,0.2424,0.6,0.1642
635,1/29/2011,1,17,0,6,0,1,0.24,0.2879,0.6,0
636,1/29/2011,1,18,0,6,0,1,0.22,0.2273,0.69,0.1343
637,1/29/2011,1,19,0,6,0,2,0.22,0.2121,0.69,0.2537
638,1/29/2011,1,20,0,6,0,1,0.18,0.2121,0.74,0.0896
639,1/29/2011,1,21,0,6,0,1,0.18,0.2121,0.74,0.0896
640,1/29/2011,1,22,0,6,0,1,0.16,0.197,0.8,0.0896
641,1/29/2011,1,23,0,6,0,1,0.16,0.197,0.8,0.0896
642,1/30/2011,1,0,0,0,0,1,0.16,0.1818,0.8,0.1045
643,1/30/2011,1,1,0,0,0,1,0.14,0.2121,0.8,0
644,1/30/2011,1,2,0,0,0,1,0.16,0.2273,0.8,0
645,1/30/2011,1,3,0,0,0,1,0.14,0.2121,0.93,0
646,1/30/2011,1,4,0,0,0,1,0.14,0.2121,0.93,0
647,1/30/2011,1,5,0,0,0,1,0.14,0.2121,0.86,0
648,1/30/2011,1,7,0,0,0,1,0.14,0.2121,0.86,0
649,1/30/2011,1,8,0,0,0,2,0.14,0.2121,0.86,0
650,1/30/2011,1,9,0,0,0,2,0.16,0.2273,0.8,0
651,1/30/2011,1,10,0,0,0,2,0.18,0.2424,0.8,0
652,1/30/2011,1,11,0,0,0,1,0.22,0.2727,0.75,0
653,1/30/2011,1,12,0,0,0,1,0.3,0.3182,0.52,0.1045
654,1/30/2011,1,13,0,0,0,1,0.28,0.2879,0.61,0.1045
655,1/30/2011,1,14,0,0,0,1,0.28,0.303,0.61,0.0896
656,1/30/2011,1,15,0,0,0,1,0.3,0.3333,0.56,0
657,1/30/2011,1,16,0,0,0,1,0.3,0.3333,0.56,0
658,1/30/2011,1,17,0,0,0,1,0.3,0.2879,0.56,0.194
659,1/30/2011,1,18,0,0,0,1,0.26,0.2576,0.65,0.1642
660,1/30/2011,1,19,0,0,0,1,0.26,0.2576,0.65,0.194
661,1/30/2011,1,20,0,0,0,2,0.26,0.2727,0.65,0.1045
662,1/30/2011,1,21,0,0,0,2,0.24,0.2424,0.7,0.1642
663,1/30/2011,1,22,0,0,0,2,0.24,0.2273,0.7,0.194
664,1/30/2011,1,23,0,0,0,2,0.24,0.2121,0.65,0.2836
665,1/31/2011,1,0,0,1,1,2,0.24,0.2273,0.65,0.2239
666,1/31/2011,1,1,0,1,1,1,0.22,0.2121,0.64,0.2537
667,1/31/2011,1,2,0,1,1,1,0.22,0.2273,0.64,0.194
668,1/31/2011,1,3,0,1,1,1,0.22,0.2273,0.64,0.194
669,1/31/2011,1,4,0,1,1,1,0.2,0.197,0.59,0.2239
670,1/31/2011,1,5,0,1,1,1,0.18,0.1667,0.64,0.2836
671,1/31/2011,1,6,0,1,1,1,0.16,0.1364,0.69,0.3284
672,1/31/2011,1,7,0,1,1,2,0.16,0.1364,0.64,0.2836
673,1/31/2011,1,8,0,1,1,2,0.16,0.1364,0.59,0.2836
674,1/31/2011,1,9,0,1,1,2,0.16,0.1364,0.59,0.2985
675,1/31/2011,1,10,0,1,1,2,0.16,0.1515,0.59,0.194
676,1/31/2011,1,11,0,1,1,2,0.16,0.1515,0.59,0.194
677,1/31/2011,1,12,0,1,1,2,0.18,0.2121,0.55,0.1045
678,1/31/2011,1,13,0,1,1,2,0.16,0.2273,0.59,0
679,1/31/2011,1,14,0,1,1,2,0.18,0.197,0.55,0.1343
680,1/31/2011,1,15,0,1,1,2,0.16,0.1818,0.59,0.1343
681,1/31/2011,1,16,0,1,1,2,0.16,0.1818,0.56,0.194
682,1/31/2011,1,17,0,1,1,2,0.16,0.1515,0.59,0.194
683,1/31/2011,1,18,0,1,1,2,0.16,0.1515,0.55,0.2239
684,1/31/2011,1,19,0,1,1,1,0.3,0.3182,0.61,0.1045
685,1/31/2011,1,20,0,1,1,3,0.16,0.1667,0.59,0.1642
686,1/31/2011,1,21,0,1,1,3,0.16,0.197,0.59,0.0896
687,1/31/2011,1,22,0,1,1,2,0.16,0.1818,0.59,0.1045
688,1/31/2011,1,23,0,1,1,2,0.16,0.197,0.64,0.0896
689,2/1/2011,1,0,0,2,1,2,0.16,0.1818,0.64,0.1045
690,2/1/2011,1,1,0,2,1,2,0.16,0.1818,0.69,0.1045
691,2/1/2011,1,2,0,2,1,2,0.16,0.2273,0.69,0
692,2/1/2011,1,3,0,2,1,2,0.16,0.2273,0.69,0
693,2/1/2011,1,5,0,2,1,3,0.14,0.2121,0.93,0
694,2/1/2011,1,6,0,2,1,3,0.14,0.2121,0.93,0
695,2/1/2011,1,7,0,2,1,3,0.16,0.2273,0.93,0
696,2/1/2011,1,8,0,2,1,3,0.16,0.2273,0.93,0
697,2/1/2011,1,9,0,2,1,2,0.16,0.2273,0.93,0
698,2/1/2011,1,10,0,2,1,2,0.16,0.2273,0.93,0
699,2/1/2011,1,11,0,2,1,2,0.18,0.2424,0.86,0
700,2/1/2011,1,12,0,2,1,2,0.2,0.2576,0.86,0
701,2/1/2011,1,13,0,2,1,2,0.2,0.2576,0.86,0
702,2/1/2011,1,14,0,2,1,2,0.22,0.2576,0.8,0.0896
703,2/1/2011,1,15,0,2,1,2,0.24,0.2879,0.75,0
704,2/1/2011,1,16,0,2,1,2,0.24,0.2424,0.75,0.1343
705,2/1/2011,1,17,0,2,1,2,0.24,0.2879,0.75,0
706,2/1/2011,1,18,0,2,1,2,0.24,0.2576,0.81,0.1045
707,2/1/2011,1,19,0,2,1,2,0.24,0.2424,0.81,0.1343
708,2/1/2011,1,20,0,2,1,2,0.22,0.2273,0.87,0.1343
709,2/1/2011,1,21,0,2,1,2,0.22,0.2273,0.87,0.1343
710,2/1/2011,1,22,0,2,1,2,0.22,0.2576,0.87,0.0896
711,2/1/2011,1,23,0,2,1,3,0.2,0.197,0.93,0.194
712,2/2/2011,1,0,0,3,1,3,0.22,0.2424,0.93,0.1045
713,2/2/2011,1,1,0,3,1,3,0.22,0.2273,0.93,0.194
714,2/2/2011,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343
715,2/2/2011,1,3,0,3,1,3,0.22,0.2273,0.93,0.1343
716,2/2/2011,1,4,0,3,1,3,0.22,0.2121,0.93,0.2836
717,2/2/2011,1,5,0,3,1,3,0.22,0.2424,0.93,0.1045
718,2/2/2011,1,6,0,3,1,3,0.22,0.2424,0.93,0.1045
719,2/2/2011,1,7,0,3,1,3,0.22,0.2121,0.93,0.2239
720,2/2/2011,1,8,0,3,1,3,0.22,0.2121,0.93,0.2239
721,2/2/2011,1,9,0,3,1,2,0.24,0.2576,0.93,0.0896
722,2/2/2011,1,10,0,3,1,2,0.22,0.2727,1,0
723,2/2/2011,1,11,0,3,1,2,0.24,0.2273,0.93,0.194
724,2/2/2011,1,12,0,3,1,2,0.24,0.2273,0.93,0.2239
725,2/2/2011,1,13,0,3,1,1,0.34,0.3333,0.93,0.1642
